"customer_id","age","income","credit_score","card_type","monthly_spend","repayment_rate","interest_flag","channel_preference","default_flag","account_status","annual_fee","cashback_rate","cashback_earned","balance_transfer_flag","transfer_fee","installments_chosen","interest_rate_monthly","interest_due","soft_check_flag","hard_check_flag","hard_check_count","uk_score_band","credit_limit","utilization_rate","approved_flag"
"C2398",40,9863,724,"Standard",1953,0.88,TRUE,"In-store",0,"Active",0,0.005,9.77,FALSE,0,4,0.015,29.29,TRUE,TRUE,4,"Good",3000,0.65,FALSE
"C2399",57,8226,718,"Standard",309,0.55,FALSE,"Online",0,"Closed",0,0.005,1.54,TRUE,7.48,3,0.015,0,TRUE,TRUE,1,"Good",3000,0.1,TRUE
"C2400",57,3543,769,"Gold",1306,0.68,TRUE,"Online",0,"Active",25,0.01,13.06,FALSE,0,5,0.015,39.18,TRUE,FALSE,0,"Very Good",6000,0.22,TRUE
"C2401",23,4000,599,"Gold",1388,0.32,TRUE,"Contactless",0,"Active",25,0.01,13.88,TRUE,63.69,2,0.015,0,FALSE,TRUE,1,"Fair",6000,0.23,FALSE
"C2402",22,6868,643,"Standard",840,0.66,FALSE,"Contactless",0,"Active",0,0.005,4.2,TRUE,38.33,6,0.015,37.8,FALSE,FALSE,0,"Fair",3000,0.28,FALSE
"C2403",46,1770,659,"Standard",1029,0.72,TRUE,"Contactless",0,"Active",0,0.005,5.15,FALSE,0,4,0.015,15.43,TRUE,FALSE,0,"Fair",3000,0.34,FALSE
"C2404",58,9464,611,"Platinum",831,0.78,TRUE,"Online",0,"Active",195,0.0125,10.39,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",10000,0.08,FALSE
"C2405",58,4205,733,"Standard",1272,0.73,TRUE,"Online",1,"Active",0,0.005,6.36,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Good",3000,0.42,FALSE
"C2406",54,6210,637,"Gold",1030,0.47,TRUE,"Contactless",0,"Active",25,0.01,10.3,TRUE,26.32,5,0.015,30.9,TRUE,FALSE,0,"Fair",6000,0.17,FALSE
"C2407",65,7783,600,"Standard",685,0.34,TRUE,"Online",0,"Active",0,0.005,3.43,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.23,FALSE
"C2408",59,3310,631,"Standard",578,0.9,TRUE,"Contactless",0,"Dormant",0,0.005,2.89,FALSE,0,5,0.015,17.34,FALSE,TRUE,3,"Fair",3000,0.19,FALSE
"C2409",18,9054,565,"Standard",2522,0.83,FALSE,"Online",0,"Dormant",0,0.005,12.61,FALSE,0,2,0.015,0,FALSE,TRUE,2,"Poor",3000,0.84,FALSE
"C2410",27,2433,898,"Standard",1576,0.49,TRUE,"In-store",0,"Active",0,0.005,7.88,FALSE,0,4,0.015,23.64,FALSE,FALSE,0,"Excellent",3000,0.53,FALSE
"C2411",19,9208,481,"Platinum",825,0.99,FALSE,"Contactless",0,"Closed",195,0.0125,10.31,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",10000,0.08,FALSE
"C2412",52,9274,562,"Standard",900,0.52,FALSE,"Contactless",0,"Active",0,0.005,4.5,FALSE,0,3,0.015,0,FALSE,TRUE,2,"Poor",3000,0.3,FALSE
"C2413",62,6878,514,"Gold",1309,0.49,FALSE,"Contactless",0,"Dormant",25,0.01,13.09,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Poor",6000,0.22,FALSE
"C2414",56,9958,672,"Gold",1502,0.42,TRUE,"Online",0,"Active",25,0.01,15.02,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Good",6000,0.25,FALSE
"C2415",30,6961,520,"Gold",1703,0.86,FALSE,"Online",0,"Active",25,0.01,17.03,FALSE,0,5,0.015,51.09,TRUE,FALSE,0,"Poor",6000,0.28,FALSE
"C2416",71,2327,628,"Standard",1267,0.51,FALSE,"Contactless",0,"Dormant",0,0.005,6.34,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.42,FALSE
"C2417",45,7495,536,"Standard",1443,0.41,TRUE,"In-store",0,"Dormant",0,0.005,7.22,FALSE,0,2,0.015,0,FALSE,TRUE,1,"Poor",3000,0.48,FALSE
"C2418",32,5896,672,"Standard",1628,0.9,FALSE,"Contactless",0,"Active",0,0.005,8.14,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Good",3000,0.54,FALSE
"C2419",23,9809,736,"Standard",823,0.37,TRUE,"Contactless",0,"Active",0,0.005,4.12,FALSE,0,6,0.015,37.03,TRUE,TRUE,1,"Good",3000,0.27,FALSE
"C2420",32,1526,788,"Standard",1134,0.87,TRUE,"Online",0,"Active",0,0.005,5.67,FALSE,0,5,0.015,34.02,TRUE,TRUE,1,"Very Good",3000,0.38,FALSE
"C2421",51,2275,670,"Standard",939,0.45,TRUE,"In-store",0,"Closed",0,0.005,4.7,TRUE,30.52,4,0.015,14.08,TRUE,FALSE,0,"Good",3000,0.31,FALSE
"C2422",66,5750,524,"Standard",1673,0.62,FALSE,"In-store",0,"Active",0,0.005,8.37,FALSE,0,4,0.015,25.09,TRUE,FALSE,0,"Poor",3000,0.56,FALSE
"C2423",52,7161,598,"Gold",1352,0.59,FALSE,"In-store",1,"Dormant",25,0.01,13.52,FALSE,0,3,0.015,0,FALSE,TRUE,3,"Fair",6000,0.23,FALSE
"C2424",74,4414,567,"Standard",684,0.47,TRUE,"Online",1,"Active",0,0.005,3.42,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",3000,0.23,FALSE
"C2425",67,4233,678,"Standard",1551,0.52,FALSE,"Contactless",0,"Active",0,0.005,7.76,FALSE,0,3,0.015,0,TRUE,TRUE,1,"Good",3000,0.52,FALSE
"C2426",27,5457,773,"Gold",720,0.63,TRUE,"In-store",0,"Dormant",25,0.01,7.2,FALSE,0,6,0.015,32.4,FALSE,FALSE,0,"Very Good",6000,0.12,TRUE
"C2427",29,9011,667,"Standard",1160,0.51,FALSE,"Contactless",0,"Active",0,0.005,5.8,TRUE,33.9,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.39,FALSE
"C2428",25,9983,599,"Standard",1010,0.42,FALSE,"Online",0,"Dormant",0,0.005,5.05,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",3000,0.34,FALSE
"C2429",25,9650,674,"Standard",880,0.31,TRUE,"Online",0,"Active",0,0.005,4.4,FALSE,0,5,0.015,26.4,FALSE,TRUE,4,"Good",3000,0.29,FALSE
"C2430",58,1729,627,"Standard",1432,0.56,TRUE,"In-store",0,"Active",0,0.005,7.16,FALSE,0,3,0.015,0,FALSE,TRUE,2,"Fair",3000,0.48,FALSE
"C2431",21,1310,636,"Platinum",1282,0.61,FALSE,"In-store",0,"Active",195,0.0125,16.03,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",10000,0.13,FALSE
"C2432",69,7005,736,"Gold",1230,0.47,FALSE,"In-store",0,"Closed",25,0.01,12.3,FALSE,0,4,0.015,18.45,TRUE,FALSE,0,"Good",6000,0.2,FALSE
"C2433",32,1442,828,"Gold",854,0.96,FALSE,"Contactless",0,"Active",25,0.01,8.54,FALSE,0,4,0.015,12.81,FALSE,FALSE,0,"Excellent",6000,0.14,TRUE
"C2434",34,9699,627,"Platinum",700,0.6,FALSE,"Online",0,"Active",195,0.0125,8.75,FALSE,0,5,0.015,21,TRUE,TRUE,3,"Fair",10000,0.07,FALSE
"C2435",44,3635,595,"Gold",1427,0.6,FALSE,"Contactless",0,"Active",25,0.01,14.27,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",6000,0.24,FALSE
"C2436",51,3435,713,"Platinum",1514,0.52,FALSE,"In-store",0,"Dormant",195,0.0125,18.92,FALSE,0,4,0.015,22.71,FALSE,TRUE,4,"Good",10000,0.15,FALSE
"C2437",44,5373,628,"Standard",1515,0.73,FALSE,"Contactless",0,"Active",0,0.005,7.58,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.5,FALSE
"C2438",24,2857,528,"Standard",1514,0.59,FALSE,"Contactless",0,"Dormant",0,0.005,7.57,FALSE,0,6,0.015,68.13,TRUE,FALSE,0,"Poor",3000,0.5,FALSE
"C2439",44,3060,523,"Gold",1115,0.92,FALSE,"In-store",0,"Active",25,0.01,11.15,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Poor",6000,0.19,FALSE
"C2440",30,5673,537,"Gold",449,0.79,TRUE,"Online",0,"Dormant",25,0.01,4.49,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",6000,0.07,FALSE
"C2441",25,4294,761,"Standard",183,0.7,FALSE,"Contactless",0,"Active",0,0.005,0.92,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.06,TRUE
"C2442",42,9130,677,"Standard",956,0.77,TRUE,"Contactless",0,"Active",0,0.005,4.78,FALSE,0,2,0.015,0,TRUE,TRUE,3,"Good",3000,0.32,FALSE
"C2443",70,3175,636,"Gold",1260,1,FALSE,"In-store",0,"Active",25,0.01,12.6,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",6000,0.21,FALSE
"C2444",70,4292,751,"Gold",1429,0.53,FALSE,"Contactless",0,"Active",25,0.01,14.29,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Very Good",6000,0.24,TRUE
"C2445",71,9828,644,"Standard",586,0.92,FALSE,"In-store",0,"Dormant",0,0.005,2.93,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.2,FALSE
"C2446",43,2372,765,"Standard",585,0.84,FALSE,"In-store",0,"Closed",0,0.005,2.93,FALSE,0,4,0.015,8.78,TRUE,FALSE,0,"Very Good",3000,0.2,TRUE
"C2447",34,2757,613,"Standard",655,0.91,FALSE,"In-store",0,"Active",0,0.005,3.28,FALSE,0,1,0.015,0,TRUE,TRUE,3,"Fair",3000,0.22,FALSE
"C2448",29,5753,632,"Gold",1521,0.32,TRUE,"Online",0,"Active",25,0.01,15.21,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",6000,0.25,FALSE
"C2449",62,4678,818,"Platinum",618,0.89,FALSE,"Online",0,"Dormant",195,0.0125,7.73,FALSE,0,5,0.015,18.54,FALSE,TRUE,2,"Excellent",10000,0.06,TRUE
"C2450",33,1196,492,"Standard",1661,0.93,FALSE,"In-store",0,"Dormant",0,0.005,8.3,FALSE,0,4,0.015,24.91,TRUE,FALSE,0,"Poor",3000,0.55,FALSE
"C2451",27,4829,684,"Platinum",853,0.56,FALSE,"Online",0,"Active",195,0.0125,10.66,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Good",10000,0.09,TRUE
"C2452",22,1630,644,"Standard",1118,0.93,TRUE,"Contactless",0,"Active",0,0.005,5.59,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.37,FALSE
"C2453",64,9003,669,"Standard",1043,0.78,FALSE,"Online",0,"Dormant",0,0.005,5.22,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.35,FALSE
"C2454",23,8752,725,"Standard",767,0.84,FALSE,"Contactless",0,"Active",0,0.005,3.84,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Good",3000,0.26,TRUE
"C2455",38,3660,725,"Gold",1394,0.7,FALSE,"Contactless",0,"Active",25,0.01,13.94,FALSE,0,3,0.015,0,FALSE,TRUE,1,"Good",6000,0.23,TRUE
"C2456",34,7091,657,"Gold",1906,0.74,FALSE,"Online",0,"Active",25,0.01,19.06,TRUE,75.15,2,0.015,0,FALSE,FALSE,0,"Fair",6000,0.32,FALSE
"C2457",43,1915,777,"Platinum",1297,0.55,TRUE,"Online",0,"Active",195,0.0125,16.21,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Very Good",10000,0.13,TRUE
"C2458",54,1134,598,"Standard",1965,0.43,TRUE,"Contactless",0,"Active",0,0.005,9.83,TRUE,48.51,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.66,FALSE
"C2459",60,8839,677,"Gold",1948,0.44,TRUE,"Contactless",0,"Dormant",25,0.01,19.48,FALSE,0,4,0.015,29.22,TRUE,TRUE,1,"Good",6000,0.32,FALSE
"C2460",48,7584,604,"Gold",438,0.35,FALSE,"Online",1,"Dormant",25,0.01,4.38,FALSE,0,5,0.015,13.14,TRUE,FALSE,0,"Fair",6000,0.07,FALSE
"C2461",65,9209,502,"Gold",1181,0.98,FALSE,"Online",0,"Active",25,0.01,11.81,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Poor",6000,0.2,FALSE
"C2462",29,1095,652,"Gold",1836,0.89,FALSE,"Online",0,"Active",25,0.01,18.36,TRUE,55.69,4,0.015,27.54,TRUE,FALSE,0,"Fair",6000,0.31,FALSE
"C2463",46,1360,718,"Standard",618,0.61,FALSE,"In-store",0,"Active",0,0.005,3.09,FALSE,0,1,0.015,0,TRUE,TRUE,2,"Good",3000,0.21,TRUE
"C2464",60,3947,652,"Platinum",439,0.66,TRUE,"Contactless",0,"Closed",195,0.0125,5.49,FALSE,0,4,0.015,6.58,TRUE,FALSE,0,"Fair",10000,0.04,TRUE
"C2465",41,4478,528,"Standard",1136,0.94,TRUE,"In-store",0,"Active",0,0.005,5.68,TRUE,31.77,2,0.015,0,FALSE,TRUE,3,"Poor",3000,0.38,FALSE
"C2466",25,6559,611,"Platinum",1041,0.97,TRUE,"Contactless",0,"Active",195,0.0125,13.01,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",10000,0.1,FALSE
"C2467",18,5143,662,"Standard",179,0.69,FALSE,"Online",0,"Active",0,0.005,0.9,FALSE,0,4,0.015,2.68,TRUE,FALSE,0,"Fair",3000,0.06,TRUE
"C2468",40,1689,742,"Standard",1274,0.46,FALSE,"In-store",0,"Active",0,0.005,6.37,FALSE,0,1,0.015,0,TRUE,TRUE,2,"Very Good",3000,0.42,FALSE
"C2469",52,5353,527,"Standard",1285,0.96,TRUE,"Online",0,"Active",0,0.005,6.42,FALSE,0,2,0.015,0,TRUE,TRUE,1,"Poor",3000,0.43,FALSE
"C2470",63,9078,811,"Gold",908,0.4,FALSE,"Online",0,"Dormant",25,0.01,9.08,TRUE,33.26,3,0.015,0,FALSE,TRUE,2,"Excellent",6000,0.15,FALSE
"C2471",27,4013,520,"Standard",1632,0.9,FALSE,"Contactless",0,"Active",0,0.005,8.16,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Poor",3000,0.54,FALSE
"C2472",45,8990,587,"Standard",1310,0.46,TRUE,"Contactless",0,"Active",0,0.005,6.55,TRUE,19.55,2,0.015,0,TRUE,TRUE,3,"Fair",3000,0.44,FALSE
"C2473",69,2708,634,"Standard",1625,0.55,FALSE,"In-store",0,"Dormant",0,0.005,8.12,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.54,FALSE
"C2474",40,3249,701,"Standard",1194,0.6,TRUE,"In-store",1,"Active",0,0.005,5.97,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Good",3000,0.4,FALSE
"C2475",32,8724,662,"Standard",1156,0.93,FALSE,"Contactless",0,"Dormant",0,0.005,5.78,TRUE,46.59,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.39,FALSE
"C2476",56,8820,400,"Gold",399,0.38,TRUE,"Online",0,"Closed",25,0.01,3.99,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Poor",6000,0.07,FALSE
"C2477",46,4371,707,"Standard",1538,0.8,TRUE,"Online",1,"Dormant",0,0.005,7.69,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Good",3000,0.51,FALSE
"C2478",72,6201,633,"Standard",771,0.99,FALSE,"Online",0,"Active",0,0.005,3.86,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.26,FALSE
"C2479",39,5400,620,"Standard",1709,0.67,FALSE,"Online",0,"Active",0,0.005,8.54,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.57,FALSE
"C2480",74,7680,676,"Standard",1074,0.35,TRUE,"Online",0,"Active",0,0.005,5.37,FALSE,0,5,0.015,32.22,FALSE,TRUE,3,"Good",3000,0.36,FALSE
"C2481",33,3030,829,"Standard",1844,0.69,FALSE,"Contactless",0,"Active",0,0.005,9.22,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Excellent",3000,0.61,FALSE
"C2482",48,7740,729,"Platinum",1682,0.34,FALSE,"Online",0,"Active",195,0.0125,21.03,TRUE,73.56,2,0.015,0,TRUE,FALSE,0,"Good",10000,0.17,FALSE
"C2483",29,8424,624,"Standard",1086,0.62,FALSE,"Online",0,"Active",0,0.005,5.43,FALSE,0,2,0.015,0,FALSE,TRUE,2,"Fair",3000,0.36,FALSE
"C2484",37,1896,633,"Standard",252,0.57,TRUE,"Contactless",0,"Active",0,0.005,1.26,FALSE,0,2,0.015,0,TRUE,TRUE,4,"Fair",3000,0.08,FALSE
"C2485",26,3483,649,"Standard",1351,0.74,TRUE,"Contactless",0,"Closed",0,0.005,6.76,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Fair",3000,0.45,FALSE
"C2486",45,1192,528,"Standard",1707,0.46,TRUE,"Online",0,"Active",0,0.005,8.54,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Poor",3000,0.57,FALSE
"C2487",20,6366,661,"Standard",1156,0.93,TRUE,"Contactless",0,"Active",0,0.005,5.78,FALSE,0,6,0.015,52.02,TRUE,FALSE,0,"Fair",3000,0.39,FALSE
"C2488",68,9877,592,"Gold",1245,0.39,FALSE,"Online",0,"Active",25,0.01,12.45,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Fair",6000,0.21,FALSE
"C2489",62,8608,619,"Standard",1440,0.31,FALSE,"Contactless",0,"Active",0,0.005,7.2,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.48,FALSE
"C2490",57,6323,700,"Standard",1132,1,TRUE,"Online",0,"Active",0,0.005,5.66,FALSE,0,5,0.015,33.96,FALSE,FALSE,0,"Good",3000,0.38,FALSE
"C2491",74,4090,660,"Gold",151,0.91,TRUE,"Contactless",0,"Active",25,0.01,1.51,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",6000,0.03,TRUE
"C2492",66,6818,604,"Standard",1076,0.42,FALSE,"In-store",0,"Dormant",0,0.005,5.38,FALSE,0,1,0.015,0,TRUE,TRUE,4,"Fair",3000,0.36,FALSE
"C2493",21,1335,719,"Standard",1123,0.39,FALSE,"In-store",0,"Active",0,0.005,5.62,FALSE,0,4,0.015,16.84,FALSE,FALSE,0,"Good",3000,0.37,FALSE
"C2494",27,2048,699,"Gold",585,0.92,TRUE,"In-store",0,"Active",25,0.01,5.85,FALSE,0,3,0.015,0,TRUE,TRUE,3,"Good",6000,0.1,FALSE
"C2495",66,5649,688,"Gold",507,0.48,TRUE,"Contactless",0,"Dormant",25,0.01,5.07,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Good",6000,0.08,FALSE
"C2496",27,8842,763,"Standard",1697,0.95,FALSE,"Contactless",0,"Dormant",0,0.005,8.48,FALSE,0,5,0.015,50.91,FALSE,FALSE,0,"Very Good",3000,0.57,FALSE
"C2497",22,1923,601,"Gold",987,0.33,TRUE,"Online",0,"Active",25,0.01,9.87,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Fair",6000,0.16,FALSE
"C2498",28,9704,499,"Platinum",1886,0.52,FALSE,"In-store",1,"Active",195,0.0125,23.58,FALSE,0,6,0.015,84.87,TRUE,FALSE,0,"Poor",10000,0.19,FALSE
"C2499",58,9541,706,"Standard",1254,0.5,TRUE,"Online",0,"Dormant",0,0.005,6.27,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Good",3000,0.42,FALSE
"C2500",29,9431,797,"Gold",1080,0.82,TRUE,"In-store",0,"Closed",25,0.01,10.8,FALSE,0,4,0.015,16.2,TRUE,FALSE,0,"Very Good",6000,0.18,TRUE
"C2501",22,7827,698,"Gold",562,0.81,TRUE,"Contactless",0,"Active",25,0.01,5.62,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Good",6000,0.09,TRUE
"C2502",41,1194,620,"Standard",901,0.33,FALSE,"In-store",0,"Dormant",0,0.005,4.5,FALSE,0,1,0.015,0,FALSE,TRUE,3,"Fair",3000,0.3,FALSE
"C2503",21,4839,743,"Standard",988,0.65,TRUE,"Contactless",0,"Dormant",0,0.005,4.94,FALSE,0,2,0.015,0,FALSE,FALSE,0,"Very Good",3000,0.33,FALSE
"C2504",51,2341,518,"Gold",1091,0.54,FALSE,"In-store",0,"Active",25,0.01,10.91,FALSE,0,2,0.015,0,TRUE,TRUE,2,"Poor",6000,0.18,FALSE
"C2505",49,4876,727,"Standard",1472,0.66,FALSE,"Online",0,"Active",0,0.005,7.36,FALSE,0,4,0.015,22.08,FALSE,FALSE,0,"Good",3000,0.49,FALSE
"C2506",18,5851,695,"Platinum",942,0.5,TRUE,"Online",0,"Active",195,0.0125,11.78,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Good",10000,0.09,TRUE
"C2507",36,7669,602,"Standard",978,0.96,FALSE,"Contactless",0,"Dormant",0,0.005,4.89,TRUE,24.09,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.33,FALSE
"C2508",65,7813,681,"Standard",979,0.78,TRUE,"In-store",0,"Active",0,0.005,4.9,TRUE,38.56,2,0.015,0,TRUE,FALSE,0,"Good",3000,0.33,FALSE
"C2509",28,9213,616,"Gold",1654,0.52,TRUE,"Contactless",0,"Active",25,0.01,16.54,TRUE,53.81,2,0.015,0,TRUE,FALSE,0,"Fair",6000,0.28,FALSE
"C2510",56,3639,777,"Gold",1028,0.94,FALSE,"Online",1,"Active",25,0.01,10.28,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Very Good",6000,0.17,TRUE
"C2511",46,6002,721,"Gold",1429,0.41,TRUE,"Contactless",0,"Active",25,0.01,14.29,TRUE,59.21,4,0.015,21.43,FALSE,FALSE,0,"Good",6000,0.24,FALSE
"C2512",44,2758,687,"Standard",1356,0.36,FALSE,"Contactless",0,"Active",0,0.005,6.78,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Good",3000,0.45,FALSE
"C2513",41,7988,912,"Gold",1891,0.84,FALSE,"Online",0,"Closed",25,0.01,18.91,FALSE,0,5,0.015,56.73,TRUE,TRUE,2,"Excellent",6000,0.32,FALSE
"C2514",22,6318,728,"Standard",2265,0.95,FALSE,"In-store",0,"Active",0,0.005,11.33,TRUE,39.14,2,0.015,0,TRUE,FALSE,0,"Good",3000,0.76,FALSE
"C2515",19,5889,626,"Standard",1564,0.48,FALSE,"Online",1,"Dormant",0,0.005,7.82,TRUE,26.56,3,0.015,0,FALSE,FALSE,0,"Fair",3000,0.52,FALSE
"C2516",58,2556,653,"Platinum",1213,0.98,FALSE,"Online",0,"Active",195,0.0125,15.16,TRUE,13.16,2,0.015,0,TRUE,TRUE,2,"Fair",10000,0.12,TRUE
"C2517",43,9156,699,"Standard",408,0.9,TRUE,"Online",1,"Active",0,0.005,2.04,FALSE,0,6,0.015,18.36,FALSE,TRUE,1,"Good",3000,0.14,TRUE
"C2518",70,9815,647,"Gold",804,0.56,FALSE,"Online",0,"Active",25,0.01,8.04,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",6000,0.13,FALSE
"C2519",45,9906,549,"Gold",711,0.47,TRUE,"Contactless",1,"Active",25,0.01,7.11,FALSE,0,4,0.015,10.66,FALSE,FALSE,0,"Poor",6000,0.12,FALSE
"C2520",64,1306,736,"Platinum",1039,0.34,FALSE,"In-store",0,"Active",195,0.0125,12.99,FALSE,0,1,0.015,0,TRUE,TRUE,2,"Good",10000,0.1,FALSE
"C2521",23,2319,689,"Standard",1347,0.93,FALSE,"Contactless",0,"Active",0,0.005,6.74,TRUE,56.42,3,0.015,0,TRUE,TRUE,3,"Good",3000,0.45,FALSE
"C2522",43,7251,688,"Gold",1785,0.8,FALSE,"In-store",0,"Active",25,0.01,17.85,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Good",6000,0.3,FALSE
"C2523",45,1994,644,"Gold",541,0.48,TRUE,"Online",0,"Active",25,0.01,5.41,FALSE,0,3,0.015,0,FALSE,FALSE,0,"Fair",6000,0.09,FALSE
"C2524",23,1207,509,"Gold",660,0.68,FALSE,"In-store",1,"Dormant",25,0.01,6.6,FALSE,0,1,0.015,0,FALSE,TRUE,3,"Poor",6000,0.11,FALSE
"C2525",72,1128,599,"Standard",1012,0.62,FALSE,"In-store",1,"Active",0,0.005,5.06,FALSE,0,4,0.015,15.18,TRUE,TRUE,2,"Fair",3000,0.34,FALSE
"C2526",21,3795,580,"Standard",1880,0.45,FALSE,"In-store",0,"Active",0,0.005,9.4,FALSE,0,3,0.015,0,TRUE,TRUE,3,"Fair",3000,0.63,FALSE
"C2527",39,6531,773,"Standard",758,0.62,TRUE,"In-store",0,"Active",0,0.005,3.79,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Very Good",3000,0.25,TRUE
"C2528",32,9380,718,"Standard",2075,0.98,TRUE,"In-store",0,"Dormant",0,0.005,10.38,FALSE,0,3,0.015,0,TRUE,TRUE,3,"Good",3000,0.69,FALSE
"C2529",23,3126,862,"Gold",1428,0.93,FALSE,"Online",0,"Closed",25,0.01,14.28,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Excellent",6000,0.24,TRUE
"C2530",74,8821,674,"Gold",1278,0.46,FALSE,"In-store",0,"Active",25,0.01,12.78,FALSE,0,1,0.015,0,TRUE,FALSE,0,"Good",6000,0.21,FALSE
"C2531",20,8792,601,"Gold",841,0.39,TRUE,"Contactless",0,"Active",25,0.01,8.41,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",6000,0.14,FALSE
"C2532",38,1727,694,"Standard",364,0.71,TRUE,"In-store",0,"Closed",0,0.005,1.82,FALSE,0,4,0.015,5.46,TRUE,FALSE,0,"Good",3000,0.12,TRUE
"C2533",27,1210,721,"Standard",751,0.59,TRUE,"In-store",0,"Closed",0,0.005,3.76,FALSE,0,4,0.015,11.26,TRUE,FALSE,0,"Good",3000,0.25,TRUE
"C2534",54,1630,626,"Standard",1962,0.77,FALSE,"Contactless",0,"Dormant",0,0.005,9.81,FALSE,0,4,0.015,29.43,FALSE,TRUE,3,"Fair",3000,0.65,FALSE
"C2535",42,6209,649,"Standard",207,0.68,TRUE,"In-store",0,"Dormant",0,0.005,1.03,FALSE,0,3,0.015,0,TRUE,FALSE,0,"Fair",3000,0.07,FALSE
"C2536",55,5709,577,"Standard",1260,0.35,TRUE,"Online",0,"Active",0,0.005,6.3,TRUE,50.36,3,0.015,0,FALSE,FALSE,0,"Poor",3000,0.42,FALSE
"C2537",45,6928,587,"Standard",1216,0.68,FALSE,"Contactless",0,"Active",0,0.005,6.08,FALSE,0,1,0.015,0,FALSE,FALSE,0,"Fair",3000,0.41,FALSE
"C2538",18,2533,507,"Gold",1180,0.95,FALSE,"In-store",0,"Dormant",25,0.01,11.8,FALSE,0,2,0.015,0,TRUE,TRUE,4,"Poor",6000,0.2,FALSE
"C2539",52,1661,596,"Platinum",1257,0.53,FALSE,"Online",0,"Active",195,0.0125,15.71,FALSE,0,3,0.015,0,TRUE,TRUE,2,"Fair",10000,0.13,FALSE
"C2540",57,6918,588,"Standard",2046,0.98,FALSE,"Online",0,"Active",0,0.005,10.23,FALSE,0,2,0.015,0,TRUE,FALSE,0,"Fair",3000,0.68,FALSE
"C2541",19,1137,575,"Gold",1389,0.73,FALSE,"Online",0,"Active",25,0.01,13.89,FALSE,0,1,0.015,0,FALSE,TRUE,4,"Poor",6000,0.23,FALSE
"C2542",63,2463,715,"Gold",1356,0.8,FALSE,"In-store",1,"Active",25,0.01,13.56,TRUE,24.84,5,0.015,40.68,TRUE,TRUE,2,"Good",6000,0.23,TRUE
